"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"k_rcads_23_rec","integer",1841,0.432140653917335,5,0.151004888647474,0,0,NA,0.45445897179097,NA,0,3,3,3.38839090775875,29.7008047649391,12.3241025407144,54.0424331740258,NA,NA
"k_rcads_25_rec","integer",1841,0.432140653917335,5,0.273764258555133,0,0,NA,0.533661884941436,NA,0,3,3,2.0151701498397,17.6638932218453,4.16960804728405,18.2841520112965,NA,NA
"k_rcads_1_rec","integer",1841,0.432140653917335,5,0.571428571428571,1,1,NA,0.623305155417622,NA,0,3,3,0.764934809101958,6.7050054263281,0.309695257099979,1.35804495141502,NA,NA
"k_rcads_4_rec","integer",1841,0.432140653917335,5,0.223791417707768,0,0,NA,0.479921832349222,NA,0,3,3,2.20559223825801,19.333030409675,5.05051280399105,22.1470082549658,NA,NA
"k_rcads_8_rec","integer",1841,0.432140653917335,5,0.740358500814775,1,1,NA,0.875354388913385,NA,0,3,3,1.01910986495591,8.93296669630717,0.214248255460242,0.939500218381865,NA,NA
"k_rcads_10_rec","integer",1841,0.432140653917335,5,0.492667028788702,0,0,NA,0.670881560243136,NA,0,3,3,1.22477511968784,10.7357172478263,1.05097833646756,4.60864605177202,NA,NA
"k_rcads_13_rec","integer",1841,0.432140653917335,5,0.630635524171646,1,1,NA,0.715827339986487,NA,0,3,3,0.917435862693119,8.04174730247561,0.366436730068613,1.60686203574005,NA,NA
"k_rcads_15_rec","integer",1841,0.432140653917335,5,0.359043997827268,0,0,NA,0.567063333935085,NA,0,3,3,1.49682253304688,13.1203379515597,2.18544862471808,9.58341273666056,NA,NA
"k_rcads_16_rec","integer",1841,0.432140653917335,5,0.246061922868007,0,0,NA,0.539491482052268,NA,0,3,3,2.40855719192003,21.1121115803384,6.15934151731822,27.0093340465159,NA,NA
"k_rcads_19_rec","integer",1841,0.432140653917335,5,0.197718631178707,0,0,NA,0.459223362728331,NA,0,3,3,2.45447880548089,21.5146356444123,6.47886129118301,28.4104604952631,NA,NA
"k_rcads_21_rec","integer",1841,0.432140653917335,5,0.931558935361217,1,1,NA,0.873329593721237,NA,0,3,3,0.666029316327291,5.83805329150977,-0.288268583933114,-1.26408682757302,NA,NA
"k_rcads_24_rec","integer",1841,0.432140653917335,5,0.490494296577947,0,0,NA,0.652788188144963,NA,0,3,3,1.15986070901636,10.16671258152,0.910268250690582,3.99161812763782,NA,NA
